participant_id,trial_order,trial_id,repeat_index_for_video,clip_team_id,clip_number,source,scene_sequence,camera_id,interactive_obj,clip_name,video_link,text_description,image_link,interaction_type,human_state,object_property,spatial_context,risk_factor,form_edit_url,form_published_url,vlm_inference,selected_frame_index
P043,5,hospital_1_event_07_tripod_0001_lifting_000655_000674.mp4,4,49,105,Hunavsim,Hospital,1,tripod_0001,hospital_1_event_07_tripod_0001_lifting_000655_000674.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDjz-zsnzTYTpL9I_MQ_I_bAbD9qipkPMwwvPP9u3Sk5zs,"A person in a dark top and shorts or gray pants lifts a tripod in a bright hospital corridor with white walls, blue doors, yellow caution signs, and medical equipment along the wall.",https://1drv.ms/i/c/e14d2464c52103f1/IQDBXc3Bm7raS7EfrHpRx-3OAYbaUvfjuwoFTpNjmTDOzwM,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=660; gt_activity=lifting; human_iou=0.944; object_iou=0.912,660
P043,6,office_1_event_11_clothesstand_0001_putting_down_000960_001006.mp4,4,54,142,Hunavsim,Office,1,clothesstand_0001,office_1_event_11_clothesstand_0001_putting_down_000960_001006.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDaYvtguNDwT4_KpYotQDBIASbb8sgz1HHcQdP3RfBx0NA,"A person in dark clothing puts down a clothes stand in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQDTC-KzSfdERrxXBei4uCGUAYsa-KPO7mQvIIjARt3vitw,putting_down,normal,large,open_space,none,,,VLM: putting_down; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=985; gt_activity=putting_down; human_iou=1.000; object_iou=1.000,985
P043,7,office_1_event_140_monitor_0003_lifting_005353_005408.mp4,1,61,196,Hunavsim,Office,1,monitor_0003,office_1_event_140_monitor_0003_lifting_005353_005408.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCH6O8FrXtLT6hx7MplN3brAejgePuTl6Wt-DIrw9R3h8M,"A person in a pink or light-colored outfit lifts a computer monitor in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQA6I3pibARKS7vM6O8rDdyPAcYs8LXuIIbcY_Pv7xL0Buo,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=5381; gt_activity=lifting; human_iou=0.536; object_iou=0.044,5381
P043,8,cubberly-auditorium-2019-04-22_0_image_6_riding_001137_001173_H121_O65000.mp4,3,17,21,JRDB,cubberly-auditorium-2019-04-22_0,6,bicycle/scooter,cubberly-auditorium-2019-04-22_0_image_6_riding_001137_001173_H121_O65000.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAp3zEXjKcySKJEOrM1eZK3AYAZdWG-ztG0u3muBIg0gKk,A woman in a patterned jacket rides or holds a small bicycle or scooter device in a lobby.,https://1drv.ms/i/c/e14d2464c52103f1/IQB_urvbauaQQqrIkakYpo87AUynjSPWVHiPk6UNbrEK5gE,carrying,strained,large,narrow_corridor,fall_risk,,,VLM: carrying; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=fall_risk; selected_frame=29; gt_activity=riding; human_iou=1.000; object_iou=1.000,29
P043,9,office_1_event_43_plasticbox_0001_kicking_002048_002148.mp4,5,64,159,Hunavsim,Office,1,plasticbox_0001,office_1_event_43_plasticbox_0001_kicking_002048_002148.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBST3FmL-i8R7QZl3gOP7dEAY9UmG3lg5K0h8sOl8kol8Q,"A person in dark clothing kicks a plastic storage box in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQB7N7ROdlkdQoOsaGCJlHYmAaVHtPbXmIZlQUwBhp5lz7U,lifting,normal,large,narrow_corridor,object_motion_risk,,,VLM: lifting; human_state=normal; object_property=large; spatial_context=narrow_corridor; risk_factor=object_motion_risk; selected_frame=2074; gt_activity=kicking; human_iou=0.911; object_iou=1.000,2074
P043,10,gates-159-group-meeting-2019-04-03_0_image_0_pushing_000000_000087_H3_O8.mp4,4,21,25,JRDB,gates-159-group-meeting-2019-04-03_0,0,chair/sofa,gates-159-group-meeting-2019-04-03_0_image_0_pushing_000000_000087_H3_O8.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBrkaxTk5xRRo95YPFrMXmuAY4pyitDQExefFF3Ggkqltw,A young man in a black T-shirt pushes a chair near the right side of a meeting table.,https://1drv.ms/i/c/e14d2464c52103f1/IQAVvG8VcOH4RaYse_oIzyCPATrWmix-Fbpsb4eCOFE2Nss,hold,normal,large,open_space,object_motion_risk,,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=45; gt_activity=pushing; human_iou=0.000; object_iou=0.071,45
P044,1,warehouse_1_event_45_plasticbox_0001_kick_001777_002003.mp4,4,44,24,Hunavsim,Warehouse,1,plasticbox_0001,warehouse_1_event_45_plasticbox_0001_kick_001777_002003.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAVoikMeWDCT5UCuNogVEkvAXqP-t6OFpzao_fDxgSxOXA,"A person in a white or light gray outfit kicks a plastic storage box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQDd7j4Go_TWT6xztx3fKFwxAbCoNTQk8FC-5lPlGTw0Nu0,lifting,strained,small,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1890; gt_activity=kick; human_iou=1.000; object_iou=1.000,1890
P044,2,warehouse_3_event_11_smallbox_0001_putting_down_000906_000962.mp4,3,42,66,Hunavsim,Warehouse,3,smallbox_0001,warehouse_3_event_11_smallbox_0001_putting_down_000906_000962.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBXAp072y4zQZTnFo8C89W1ARsdwh0Pu4J5x8YHy_VhlF4,"A worker in a yellow safety vest or a light uniform puts down a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQC0It7C4p67RqH5ROA_5GweAZ0Bdz2mo5JTzslECLvS6Ow,lifting,strained,small,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=935; gt_activity=putting_down; human_iou=0.972; object_iou=1.000,935
P044,3,warehouse_1_event_19_largebox_0002_lifting_000808_000885.mp4,2,45,12,Hunavsim,Warehouse,1,largebox_0002,warehouse_1_event_19_largebox_0002_lifting_000808_000885.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAbjfsIeGxGS4hEfv1pWnncAXucOhyRfsSyr1SYsp-CvMI,"A worker in a yellow safety vest or a light uniform lifts a large cardboard box in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQBYwCNwnXQnQbwdsSGs8D2AAaCYrsCry6cJ60yE0iQ0Za8,lifting,strained,large,narrow_corridor,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=object_motion_risk; selected_frame=866; gt_activity=lifting; human_iou=0.996; object_iou=0.833,866
P044,4,office_1_event_100_largebox_0001_kicking_004147_004226.mp4,1,55,189,Hunavsim,Office,1,largebox_0001,office_1_event_100_largebox_0001_kicking_004147_004226.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAyRrlq4XGdSLgumF4wLcF6AXsnfW_rTrYx_W38n0nwGnA,"A person in a white or gray outfit kicks a large cardboard box in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCH2XHdOtzYRIr_7ew3e5wVARJ7ze-KO0Sif2vIMhfa1Po,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=4167; gt_activity=kicking; human_iou=0.956; object_iou=0.620,4167
P044,5,hospital_1_event_07_tripod_0001_lifting_000655_000674.mp4,5,49,105,Hunavsim,Hospital,1,tripod_0001,hospital_1_event_07_tripod_0001_lifting_000655_000674.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDjz-zsnzTYTpL9I_MQ_I_bAbD9qipkPMwwvPP9u3Sk5zs,"A person in a dark top and shorts or gray pants lifts a tripod in a bright hospital corridor with white walls, blue doors, yellow caution signs, and medical equipment along the wall.",https://1drv.ms/i/c/e14d2464c52103f1/IQDBXc3Bm7raS7EfrHpRx-3OAYbaUvfjuwoFTpNjmTDOzwM,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=660; gt_activity=lifting; human_iou=0.944; object_iou=0.912,660
P044,6,office_1_event_11_clothesstand_0001_putting_down_000960_001006.mp4,5,54,142,Hunavsim,Office,1,clothesstand_0001,office_1_event_11_clothesstand_0001_putting_down_000960_001006.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDaYvtguNDwT4_KpYotQDBIASbb8sgz1HHcQdP3RfBx0NA,"A person in dark clothing puts down a clothes stand in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQDTC-KzSfdERrxXBei4uCGUAYsa-KPO7mQvIIjARt3vitw,putting_down,normal,large,open_space,none,,,VLM: putting_down; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=985; gt_activity=putting_down; human_iou=1.000; object_iou=1.000,985
P044,7,office_1_event_140_monitor_0003_lifting_005353_005408.mp4,2,61,196,Hunavsim,Office,1,monitor_0003,office_1_event_140_monitor_0003_lifting_005353_005408.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCH6O8FrXtLT6hx7MplN3brAejgePuTl6Wt-DIrw9R3h8M,"A person in a pink or light-colored outfit lifts a computer monitor in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQA6I3pibARKS7vM6O8rDdyPAcYs8LXuIIbcY_Pv7xL0Buo,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=5381; gt_activity=lifting; human_iou=0.536; object_iou=0.044,5381
P044,8,cubberly-auditorium-2019-04-22_0_image_6_riding_001137_001173_H121_O65000.mp4,4,17,21,JRDB,cubberly-auditorium-2019-04-22_0,6,bicycle/scooter,cubberly-auditorium-2019-04-22_0_image_6_riding_001137_001173_H121_O65000.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAp3zEXjKcySKJEOrM1eZK3AYAZdWG-ztG0u3muBIg0gKk,A woman in a patterned jacket rides or holds a small bicycle or scooter device in a lobby.,https://1drv.ms/i/c/e14d2464c52103f1/IQB_urvbauaQQqrIkakYpo87AUynjSPWVHiPk6UNbrEK5gE,carrying,strained,large,narrow_corridor,fall_risk,,,VLM: carrying; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=fall_risk; selected_frame=29; gt_activity=riding; human_iou=1.000; object_iou=1.000,29
P044,9,office_1_event_52_plasticbox_0001_kicking_002460_002502.mp4,1,64,167,Hunavsim,Office,1,plasticbox_0001,office_1_event_52_plasticbox_0001_kicking_002460_002502.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCIBhaMHRKASYOJIkogu8usAVkLzHFXVEFznwSZC8DQKvM,"A person in a white or gray outfit kicks a plastic storage box in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCYSDn2RAfFSbeXTrgEnrj1AY_NU938wAZpZ-95fyCqvEE,lifting,strained,large,narrow_corridor,fall_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=fall_risk; selected_frame=2491; gt_activity=kicking; human_iou=0.954; object_iou=1.000,2491
P044,10,gates-159-group-meeting-2019-04-03_0_image_0_pushing_000000_000087_H3_O8.mp4,5,21,25,JRDB,gates-159-group-meeting-2019-04-03_0,0,chair/sofa,gates-159-group-meeting-2019-04-03_0_image_0_pushing_000000_000087_H3_O8.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBrkaxTk5xRRo95YPFrMXmuAY4pyitDQExefFF3Ggkqltw,A young man in a black T-shirt pushes a chair near the right side of a meeting table.,https://1drv.ms/i/c/e14d2464c52103f1/IQAVvG8VcOH4RaYse_oIzyCPATrWmix-Fbpsb4eCOFE2Nss,hold,normal,large,open_space,object_motion_risk,,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=45; gt_activity=pushing; human_iou=0.000; object_iou=0.071,45
P045,1,warehouse_1_event_45_plasticbox_0001_kick_001777_002003.mp4,5,44,24,Hunavsim,Warehouse,1,plasticbox_0001,warehouse_1_event_45_plasticbox_0001_kick_001777_002003.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAVoikMeWDCT5UCuNogVEkvAXqP-t6OFpzao_fDxgSxOXA,"A person in a white or light gray outfit kicks a plastic storage box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQDd7j4Go_TWT6xztx3fKFwxAbCoNTQk8FC-5lPlGTw0Nu0,lifting,strained,small,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1890; gt_activity=kick; human_iou=1.000; object_iou=1.000,1890
P045,2,warehouse_3_event_11_smallbox_0001_putting_down_000906_000962.mp4,4,42,66,Hunavsim,Warehouse,3,smallbox_0001,warehouse_3_event_11_smallbox_0001_putting_down_000906_000962.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBXAp072y4zQZTnFo8C89W1ARsdwh0Pu4J5x8YHy_VhlF4,"A worker in a yellow safety vest or a light uniform puts down a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQC0It7C4p67RqH5ROA_5GweAZ0Bdz2mo5JTzslECLvS6Ow,lifting,strained,small,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=935; gt_activity=putting_down; human_iou=0.972; object_iou=1.000,935
P045,3,warehouse_1_event_19_largebox_0002_lifting_000808_000885.mp4,3,45,12,Hunavsim,Warehouse,1,largebox_0002,warehouse_1_event_19_largebox_0002_lifting_000808_000885.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAbjfsIeGxGS4hEfv1pWnncAXucOhyRfsSyr1SYsp-CvMI,"A worker in a yellow safety vest or a light uniform lifts a large cardboard box in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQBYwCNwnXQnQbwdsSGs8D2AAaCYrsCry6cJ60yE0iQ0Za8,lifting,strained,large,narrow_corridor,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=object_motion_risk; selected_frame=866; gt_activity=lifting; human_iou=0.996; object_iou=0.833,866
P045,4,office_1_event_100_largebox_0001_kicking_004147_004226.mp4,2,55,189,Hunavsim,Office,1,largebox_0001,office_1_event_100_largebox_0001_kicking_004147_004226.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAyRrlq4XGdSLgumF4wLcF6AXsnfW_rTrYx_W38n0nwGnA,"A person in a white or gray outfit kicks a large cardboard box in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCH2XHdOtzYRIr_7ew3e5wVARJ7ze-KO0Sif2vIMhfa1Po,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=4167; gt_activity=kicking; human_iou=0.956; object_iou=0.620,4167
P045,5,hospital_1_event_10_tripod_0001_lifting_000849_000879.mp4,1,49,107,Hunavsim,Hospital,1,tripod_0001,hospital_1_event_10_tripod_0001_lifting_000849_000879.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQD4jQEgbM7-SoVyKY8HJQyiAVCsOty9mSMj0d6DUjs3ekY,"A person in a dark top and shorts or gray pants lifts a tripod in a bright hospital corridor with white walls, blue doors, yellow caution signs, and medical equipment along the wall.",https://1drv.ms/i/c/e14d2464c52103f1/IQAlrZnR4BbWTqgYOI04mHMzAc3Sn_w_Q76upKmkEeOEgPY,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=856; gt_activity=lifting; human_iou=0.955; object_iou=1.000,856
P045,6,office_1_event_11_clothesstand_0001_lifting_001007_001068.mp4,1,54,143,Hunavsim,Office,1,clothesstand_0001,office_1_event_11_clothesstand_0001_lifting_001007_001068.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCMK2tRcdIHTJt2VCPl000pAYKvbewkC77R2wqDKxUiXys,"A person in dark clothing lifts a clothes stand in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQBvhZZ8Knj1Qa2jar0L053cAVmLd1yu12baNIyIZpQb5FI,lifting,normal,large,open_space,object_motion_risk,,,VLM: lifting; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1036; gt_activity=lifting; human_iou=0.871; object_iou=1.000,1036
P045,7,office_1_event_140_monitor_0003_lifting_005353_005408.mp4,3,61,196,Hunavsim,Office,1,monitor_0003,office_1_event_140_monitor_0003_lifting_005353_005408.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCH6O8FrXtLT6hx7MplN3brAejgePuTl6Wt-DIrw9R3h8M,"A person in a pink or light-colored outfit lifts a computer monitor in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQA6I3pibARKS7vM6O8rDdyPAcYs8LXuIIbcY_Pv7xL0Buo,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=5381; gt_activity=lifting; human_iou=0.536; object_iou=0.044,5381
P045,8,cubberly-auditorium-2019-04-22_0_image_6_riding_001137_001173_H121_O65000.mp4,5,17,21,JRDB,cubberly-auditorium-2019-04-22_0,6,bicycle/scooter,cubberly-auditorium-2019-04-22_0_image_6_riding_001137_001173_H121_O65000.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAp3zEXjKcySKJEOrM1eZK3AYAZdWG-ztG0u3muBIg0gKk,A woman in a patterned jacket rides or holds a small bicycle or scooter device in a lobby.,https://1drv.ms/i/c/e14d2464c52103f1/IQB_urvbauaQQqrIkakYpo87AUynjSPWVHiPk6UNbrEK5gE,carrying,strained,large,narrow_corridor,fall_risk,,,VLM: carrying; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=fall_risk; selected_frame=29; gt_activity=riding; human_iou=1.000; object_iou=1.000,29
P045,9,office_1_event_52_plasticbox_0001_kicking_002460_002502.mp4,2,64,167,Hunavsim,Office,1,plasticbox_0001,office_1_event_52_plasticbox_0001_kicking_002460_002502.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCIBhaMHRKASYOJIkogu8usAVkLzHFXVEFznwSZC8DQKvM,"A person in a white or gray outfit kicks a plastic storage box in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCYSDn2RAfFSbeXTrgEnrj1AY_NU938wAZpZ-95fyCqvEE,lifting,strained,large,narrow_corridor,fall_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=fall_risk; selected_frame=2491; gt_activity=kicking; human_iou=0.954; object_iou=1.000,2491
P045,10,gates-159-group-meeting-2019-04-03_0_image_0_holding_000009_000201_H1_O7.mp4,1,22,26,JRDB,gates-159-group-meeting-2019-04-03_0,0,controller,gates-159-group-meeting-2019-04-03_0_image_0_holding_000009_000201_H1_O7.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBsLWi9c6Q9Tr2PV9XuykHvAU6Lh77EroBdN-LXjUWO210,A bald man in a plaid shirt stands in the meeting room holding a small controller at his waist.,https://1drv.ms/i/c/e14d2464c52103f1/IQBz-9TfcGjTQ41zVfXLmPmOAY7c1btpk5Zh7U_bNqfPo_Y,hold,normal,small,open_space,none,,,VLM: hold; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=97; gt_activity=holding; human_iou=1.000; object_iou=1.000,97
